bucket,category,bucket_count,test_class,test_method,params,error_summary,full_test_id
12,Unsupported,2,org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT,testTopSourceAndDestinationByBytes,,"AssertionError — Variadic arguments must have consistent types when parameterConsistency is CONSISTENT. Argument at index 1 has type FixedChar{nullable=false, length=1} but argument at index 2 has type Str{nullable=true}",org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT.testTopSourceAndDestinationByBytes
12,Unsupported,2,org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT,testTopSourceAndDestinationPackets,,"AssertionError — Variadic arguments must have consistent types when parameterConsistency is CONSISTENT. Argument at index 1 has type FixedChar{nullable=false, length=1} but argument at index 2 has type Str{nullable=true}",org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT.testTopSourceAndDestinationPackets
13,Correctness,2,org.opensearch.sql.calcite.remote.CalciteWhereCommandIT,testScriptFilterOnDifferentNestedHierarchyShouldThrow,,"AssertionError — java.lang.AssertionError: expected java.lang.Exception to be thrown, but nothing was thrown",org.opensearch.sql.calcite.remote.CalciteWhereCommandIT.testScriptFilterOnDifferentNestedHierarchyShouldThrow
13,Correctness,2,org.opensearch.sql.ppl.FieldsCommandIT,testEnhancedFieldsWhenCalciteDisabled,,"AssertionError — java.lang.AssertionError: expected java.lang.Exception to be thrown, but nothing was thrown",org.opensearch.sql.ppl.FieldsCommandIT.testEnhancedFieldsWhenCalciteDisabled
14,Correctness,2,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testTwoUncorrelatedScalarSubqueriesInOr,,AssertionError — java.lang.AssertionError: expected:<2> but was:<9>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testTwoUncorrelatedScalarSubqueriesInOr
14,Correctness,2,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testUncorrelatedScalarSubqueryInSelectAndWhere,,AssertionError — java.lang.AssertionError: expected:<2> but was:<9>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testUncorrelatedScalarSubqueryInSelectAndWhere
15,Correctness,2,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testGteOperator,,AssertionError — java.lang.AssertionError: expected:<3> but was:<0>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testGteOperator
15,Correctness,2,org.opensearch.sql.calcite.remote.CalciteSettingsIT,testQuerySizeLimit,,AssertionError — java.lang.AssertionError: expected:<3> but was:<0>,org.opensearch.sql.calcite.remote.CalciteSettingsIT.testQuerySizeLimit
16,Correctness,2,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testWhereInSubquery,,AssertionError — java.lang.AssertionError: expected:<5> but was:<18>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testWhereInSubquery
16,Correctness,2,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testCorrelatedScalarSubqueryInWhere,,AssertionError — java.lang.AssertionError: expected:<5> but was:<18>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testCorrelatedScalarSubqueryInWhere
17,Correctness,2,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testNestedExistsSubquery,,AssertionError — java.lang.AssertionError: expected:<5> but was:<21>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testNestedExistsSubquery
17,Correctness,2,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testInSubqueryWithParentheses,,AssertionError — java.lang.AssertionError: expected:<5> but was:<21>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testInSubqueryWithParentheses
18,Unsupported,2,org.opensearch.sql.calcite.remote.CalciteDedupCommandIT,testConsecutiveDedup,,CalciteUnsupportedException — Consecutive deduplication is unsupported in Calcite,org.opensearch.sql.calcite.remote.CalciteDedupCommandIT.testConsecutiveDedup
18,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLDedupIT,testConsecutiveImplicitFallbackV2,,CalciteUnsupportedException — Consecutive deduplication is unsupported in Calcite,org.opensearch.sql.calcite.remote.CalcitePPLDedupIT.testConsecutiveImplicitFallbackV2
19,Stability,2,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT,testAddSubDateNull,,"IllegalArgumentException — Unable to convert call ADDDATE(precision_timestamp<3>?, i32).",org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT.testAddSubDateNull
19,Stability,2,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT,testAdddateNull,,"IllegalArgumentException — Unable to convert call ADDDATE(precision_timestamp<3>?, i32).",org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT.testAdddateNull
20,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testMultipleTablesAndFilters_WithIndexPattern,,"IllegalStateException — Alias [opensearch-sql_test_index_bank,test*] resolves to indices with incompatible field types: [age] is [long] in [test] but [integer] in [opensearch-sql_test_index_bank]",org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testMultipleTablesAndFilters_WithIndexPattern
20,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testMultipleTables_WithIndexPattern,,"IllegalStateException — Alias [opensearch-sql_test_index_bank,test*] resolves to indices with incompatible field types: [age] is [long] in [test] but [integer] in [opensearch-sql_test_index_bank]",org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testMultipleTables_WithIndexPattern
21,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT,testJsonAppend,,IllegalStateException — No backend supports scalar function [JSON_OBJECT] among [datafusion],org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT.testJsonAppend
21,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT,testJsonExtend,,IllegalStateException — No backend supports scalar function [JSON_OBJECT] among [datafusion],org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT.testJsonExtend
22,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testMinMaxWithBooleanNestedField,,UnsupportedOperationException — Unable to find binding for call MIN($0),org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testMinMaxWithBooleanNestedField
22,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testMinMaxWithBooleanNestedField,,UnsupportedOperationException — Unable to find binding for call MIN($0),org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testMinMaxWithBooleanNestedField
23,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testMixedTypesNestedFieldAggregations,,UnsupportedOperationException — Unable to find binding for call MIN($1),org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testMixedTypesNestedFieldAggregations
23,Unsupported,2,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testMixedTypesNestedFieldAggregations,,UnsupportedOperationException — Unable to find binding for call MIN($1),org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testMixedTypesNestedFieldAggregations
24,Stability,2,org.opensearch.sql.calcite.remote.CalciteCsvFormatIT,escapeSanitizeTest,,"string — java.lang.AssertionError: Line count is different. expected=firstname,lastname",org.opensearch.sql.calcite.remote.CalciteCsvFormatIT.escapeSanitizeTest
24,Stability,2,org.opensearch.sql.calcite.remote.CalciteCsvFormatIT,sanitizeTest,,"string — java.lang.AssertionError: Line count is different. expected=firstname,lastname",org.opensearch.sql.calcite.remote.CalciteCsvFormatIT.sanitizeTest
25,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteTextFunctionIT,testConcat,,"AssertionError — Variadic arguments must have consistent types when parameterConsistency is CONSISTENT. Argument at index 1 has type Str{nullable=false} but argument at index 3 has type FixedChar{nullable=false, length=1}",org.opensearch.sql.calcite.remote.CalciteTextFunctionIT.testConcat
26,Correctness,1,org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT,testValuesFunctionRespectsConfiguredLimit,,"AssertionError — java.lang.AssertionError: Expected at most 3 values with limit=3, but got 13: [""3"",""-9"",""9"",""2"",""-5"",""-8"",""-6"",""0"",""5"",""4"",""-3"",""6"",""-4""]",org.opensearch.sql.calcite.remote.CalciteMultiValueStatsIT.testValuesFunctionRespectsConfiguredLimit
27,Correctness,1,org.opensearch.sql.calcite.remote.CalciteLikeQueryIT,test_the_default_3rd_option,,AssertionError — java.lang.AssertionError: expected:<0> but was:<7>,org.opensearch.sql.calcite.remote.CalciteLikeQueryIT.test_the_default_3rd_option
28,Correctness,1,org.opensearch.sql.calcite.remote.CalciteDataTypeIT,test_nonnumeric_data_types,,AssertionError — java.lang.AssertionError: expected:<10> but was:<11>,org.opensearch.sql.calcite.remote.CalciteDataTypeIT.test_nonnumeric_data_types
29,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testSubsearchMaxOut,,AssertionError — java.lang.AssertionError: expected:<1> but was:<11>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testSubsearchMaxOut
30,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSubsearchMaxOut1,,AssertionError — java.lang.AssertionError: expected:<1> but was:<14>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSubsearchMaxOut1
31,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLStringBuiltinFunctionIT,testRTrim,,AssertionError — java.lang.AssertionError: expected:<1> but was:<2>,org.opensearch.sql.calcite.remote.CalcitePPLStringBuiltinFunctionIT.testRTrim
32,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testUncorrelatedScalarSubqueryInSelectAndInFilter,,AssertionError — java.lang.AssertionError: expected:<2> but was:<11>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testUncorrelatedScalarSubqueryInSelectAndInFilter
33,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testSelfInSubquery,,AssertionError — java.lang.AssertionError: expected:<2> but was:<17>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testSelfInSubquery
34,Correctness,1,org.opensearch.sql.calcite.remote.CalciteSettingsIT,testQuerySizeLimit_NoPushdown,,AssertionError — java.lang.AssertionError: expected:<2> but was:<3>,org.opensearch.sql.calcite.remote.CalciteSettingsIT.testQuerySizeLimit_NoPushdown
35,Correctness,1,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testNotOperator,,AssertionError — java.lang.AssertionError: expected:<2> but was:<7>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testNotOperator
36,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testNestedInSubquery,,AssertionError — java.lang.AssertionError: expected:<3> but was:<15>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testNestedInSubquery
37,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testNestedInSubquery2,,AssertionError — java.lang.AssertionError: expected:<3> but was:<17>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testNestedInSubquery2
38,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testInCorrelatedSubquery,,AssertionError — java.lang.AssertionError: expected:<3> but was:<1>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testInCorrelatedSubquery
39,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIsBlank,,AssertionError — java.lang.AssertionError: expected:<3> but was:<21>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIsBlank
40,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseWhenInSubquery,,AssertionError — java.lang.AssertionError: expected:<3> but was:<24>,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseWhenInSubquery
41,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseAggWithNullValues,,AssertionError — java.lang.AssertionError: expected:<3> but was:<4>,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseAggWithNullValues
42,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testTwoExpressionsNotInSubquery,,AssertionError — java.lang.AssertionError: expected:<3> but was:<6>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testTwoExpressionsNotInSubquery
43,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLStringBuiltinFunctionIT,testTrim,,AssertionError — java.lang.AssertionError: expected:<3> but was:<9>,org.opensearch.sql.calcite.remote.CalcitePPLStringBuiltinFunctionIT.testTrim
44,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseWhenNoElse,,AssertionError — java.lang.AssertionError: expected:<4> but was:<20>,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseWhenNoElse
45,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseWhenWithCast,,AssertionError — java.lang.AssertionError: expected:<4> but was:<28>,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseWhenWithCast
46,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseWhenWithIn,,AssertionError — java.lang.AssertionError: expected:<4> but was:<36>,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseWhenWithIn
47,Correctness,1,org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT,testTopBlockedDestinationIPs,,AssertionError — java.lang.AssertionError: expected:<4> but was:<3>,org.opensearch.sql.ppl.dashboard.NfwPplDashboardIT.testTopBlockedDestinationIPs
48,Correctness,1,org.opensearch.sql.calcite.remote.CalciteObjectFieldOperateIT,verify_schema_without_fields,,AssertionError — java.lang.AssertionError: expected:<4> but was:<5>,org.opensearch.sql.calcite.remote.CalciteObjectFieldOperateIT.verify_schema_without_fields
49,Correctness,1,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT,testMultisearchWithoutFurtherProcessing,,AssertionError — java.lang.AssertionError: expected:<51> but was:<52>,org.opensearch.sql.calcite.remote.CalciteMultisearchCommandIT.testMultisearchWithoutFurtherProcessing
50,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSimpleExistsSubquery,,AssertionError — java.lang.AssertionError: expected:<5> but was:<12>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSimpleExistsSubquery
51,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testSubsearchMaxOutZeroMeansUnlimited,,AssertionError — java.lang.AssertionError: expected:<5> but was:<13>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testSubsearchMaxOutZeroMeansUnlimited
52,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSubsearchMaxOutNegativeMeansUnlimited,,AssertionError — java.lang.AssertionError: expected:<5> but was:<15>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSubsearchMaxOutNegativeMeansUnlimited
53,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testTwoCorrelatedScalarSubqueriesInOr,,AssertionError — java.lang.AssertionError: expected:<5> but was:<16>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testTwoCorrelatedScalarSubqueriesInOr
54,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testSubsearchMaxOutZeroMeansUnlimited,,AssertionError — java.lang.AssertionError: expected:<5> but was:<17>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testSubsearchMaxOutZeroMeansUnlimited
55,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIsNotNullWithMultipleNotEquals,,AssertionError — java.lang.AssertionError: expected:<5> but was:<51>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIsNotNullWithMultipleNotEquals
56,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testDisjunctiveCorrelatedScalarSubquery,,AssertionError — java.lang.AssertionError: expected:<5> but was:<6>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testDisjunctiveCorrelatedScalarSubquery
57,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testFilterInSubquery,,AssertionError — java.lang.AssertionError: expected:<5> but was:<7>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testFilterInSubquery
58,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testCorrelatedScalarSubqueryInFilter,,AssertionError — java.lang.AssertionError: expected:<5> but was:<8>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testCorrelatedScalarSubqueryInFilter
59,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSimpleExistsSubqueryInFilter,,AssertionError — java.lang.AssertionError: expected:<5> but was:<9>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSimpleExistsSubqueryInFilter
60,Correctness,1,org.opensearch.sql.calcite.remote.CalciteOperatorIT,testNotEqualOperator,,AssertionError — java.lang.AssertionError: expected:<6> but was:<0>,org.opensearch.sql.calcite.remote.CalciteOperatorIT.testNotEqualOperator
61,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIsNotNullWithSingleNotEquals,,AssertionError — java.lang.AssertionError: expected:<6> but was:<40>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIsNotNullWithSingleNotEquals
62,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testCorrelatedScalarSubqueryInSelectWithNonEqual,,AssertionError — java.lang.AssertionError: expected:<7> but was:<11>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testCorrelatedScalarSubqueryInSelectWithNonEqual
63,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testCorrelatedScalarSubqueryInSelect,,AssertionError — java.lang.AssertionError: expected:<7> but was:<12>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testCorrelatedScalarSubqueryInSelect
64,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT,testUncorrelatedScalarSubqueryInSelect,,AssertionError — java.lang.AssertionError: expected:<7> but was:<13>,org.opensearch.sql.calcite.remote.CalcitePPLScalarSubqueryIT.testUncorrelatedScalarSubqueryInSelect
65,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testSubsearchMaxOutUncorrelated,,AssertionError — java.lang.AssertionError: expected:<7> but was:<18>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testSubsearchMaxOutUncorrelated
66,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testUncorrelatedExistsSubquery,,AssertionError — java.lang.AssertionError: expected:<7> but was:<19>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testUncorrelatedExistsSubquery
67,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testUncorrelatedSubsearchMaxOutZeroMeansUnlimited,,AssertionError — java.lang.AssertionError: expected:<7> but was:<21>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testUncorrelatedSubsearchMaxOutZeroMeansUnlimited
68,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIsPresent,,AssertionError — java.lang.AssertionError: expected:<7> but was:<23>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIsPresent
69,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT,testUncorrelatedExistsSubqueryCheckTheReturnContentOfInnerTableIsEmptyOrNot,,AssertionError — java.lang.AssertionError: expected:<7> but was:<25>,org.opensearch.sql.calcite.remote.CalcitePPLExistsSubqueryIT.testUncorrelatedExistsSubqueryCheckTheReturnContentOfInnerTableIsEmptyOrNot
70,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIsNotNull,,AssertionError — java.lang.AssertionError: expected:<7> but was:<35>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIsNotNull
71,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIf,,AssertionError — java.lang.AssertionError: expected:<7> but was:<49>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIf
72,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT,testEmptyInSubquery,,AssertionError — java.lang.AssertionError: expected:<7> but was:<8>,org.opensearch.sql.calcite.remote.CalcitePPLInSubqueryIT.testEmptyInSubquery
73,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testNullIf,,AssertionError — java.lang.AssertionError: expected:<8> but was:<10>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testNullIf
74,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testEvalIsNullInComplexExpression,,AssertionError — java.lang.AssertionError: expected:<8> but was:<16>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testEvalIsNullInComplexExpression
75,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testNullIfWithExpression,,AssertionError — java.lang.AssertionError: expected:<8> but was:<28>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testNullIfWithExpression
76,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testEvalIsNotNullDirect,,AssertionError — java.lang.AssertionError: expected:<8> but was:<38>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testEvalIsNotNullDirect
77,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testIfNull,,AssertionError — java.lang.AssertionError: expected:<8> but was:<46>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testIfNull
78,Correctness,1,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT,testEvalIsNullWithIf,,AssertionError — java.lang.AssertionError: expected:<8> but was:<52>,org.opensearch.sql.calcite.remote.CalcitePPLConditionBuiltinFunctionIT.testEvalIsNullWithIf
79,Stability,1,org.opensearch.sql.calcite.remote.CalciteResourceMonitorIT,queryExceedResourceLimitShouldFail,,AssertionFailedError — junit.framework.AssertionFailedError: Expected exception ResponseException but no exception was thrown,org.opensearch.sql.calcite.remote.CalciteResourceMonitorIT.queryExceedResourceLimitShouldFail
80,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLCastFunctionIT,testCastToIP,,"ExpressionEvaluationException — Cannot convert BINARY to IP, only STRING and IP types are supported",org.opensearch.sql.calcite.remote.CalcitePPLCastFunctionIT.testCastToIP
81,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT,testTimediffNull,,"ExpressionEvaluationException — TIMEDIFF function expects {[TIME,TIME]}, but got [TIMESTAMP,TIMESTAMP]",org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT.testTimediffNull
82,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAppendCommandIT,testAppendSchemaMergeWithIpUDT,,ExpressionEvaluationException — unsupported object class [B,org.opensearch.sql.calcite.remote.CalcitePPLAppendCommandIT.testAppendSchemaMergeWithIpUDT
83,Unsupported,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testMvcombineOnMapPath,,IllegalArgumentException — No enum constant org.opensearch.analytics.spi.AggregateFunction.ARRAY_AGG,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testMvcombineOnMapPath
84,Stability,1,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testAddDateWithDays,,"IllegalArgumentException — Unable to convert call ADDDATE(date?, i32).",org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testAddDateWithDays
85,Stability,1,org.opensearch.sql.calcite.remote.CalciteMathematicalFunctionIT,testRand,,IllegalArgumentException — Unable to convert call RAND(i32).,org.opensearch.sql.calcite.remote.CalciteMathematicalFunctionIT.testRand
86,Stability,1,org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT,testSubDateDays,,"IllegalArgumentException — Unable to convert call SUBDATE(date?, i32).",org.opensearch.sql.calcite.remote.CalciteDateTimeFunctionIT.testSubDateDays
87,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT,testSubdateNull,,"IllegalArgumentException — Unable to convert call SUBDATE(precision_timestamp<3>?, i32).",org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT.testSubdateNull
88,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT,testDatetimeNullString,,"IllegalArgumentException — Unable to convert call convert_tz(precision_timestamp<9>?, char<6>, string).",org.opensearch.sql.calcite.remote.CalcitePPLBuiltinFunctionsNullIT.testDatetimeNullString
89,Unsupported,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testMultipleTables_DifferentTables,,"IllegalStateException — Alias [opensearch-sql_test_index_bank,test] resolves to indices with incompatible field types: [age] is [integer] in [opensearch-sql_test_index_bank] but [long] in [test]",org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testMultipleTables_DifferentTables
90,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteDataTypeIT,testBooleanFieldFromNumberAcrossWildcardIndices,,IllegalStateException — Alias [repro_bool_test_*] resolves to indices with incompatible field types: [flag] is [text] in [repro_bool_test_aa] but [boolean] in [repro_bool_test_bb],org.opensearch.sql.calcite.remote.CalciteDataTypeIT.testBooleanFieldFromNumberAcrossWildcardIndices
91,Unsupported,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testRegexpFilter,,IllegalStateException — No backend can evaluate filter predicate [OTHER_FUNCTION] on fields [name:text],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testRegexpFilter
92,Unsupported,1,org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT,testCoalesceWithAllNonExistentFields,,IllegalStateException — No backend supports scalar function [COALESCE] among [datafusion],org.opensearch.sql.calcite.remote.CalcitePPLEnhancedCoalesceIT.testCoalesceWithAllNonExistentFields
93,Unsupported,1,org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT,testJson,,IllegalStateException — No backend supports scalar function [JSON] among [datafusion],org.opensearch.sql.calcite.remote.CalcitePPLJsonBuiltinFunctionIT.testJson
94,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteTextFunctionIT,testRegexp,,IllegalStateException — No backend supports scalar function [REGEXP] among [datafusion],org.opensearch.sql.calcite.remote.CalciteTextFunctionIT.testRegexp
95,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteArrayFunctionIT,testExists,,IllegalStateException — No backend supports scalar function [exists] among [datafusion],org.opensearch.sql.calcite.remote.CalciteArrayFunctionIT.testExists
96,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteArrayFunctionIT,testFilter,,IllegalStateException — No backend supports scalar function [filter] among [datafusion],org.opensearch.sql.calcite.remote.CalciteArrayFunctionIT.testFilter
